cnt,uniqID,x,y,cur_b1,cur_b2,cur_b3,r45y50_b1,r45y50_b2,r45y50_b3,r85y50_b1,r85y50_b2,r85y50_b3,r45y70_b1,r45y70_b2,r45y70_b3,r85y70_b1,r85y70_b2,r85y70_b3
4999,Q683,29.62501061,-30.37493255,0.164244235,0.059425939,0.105991572,0.188653275,0.065796621,-0.013622579,0.20169349,0.065139167,-0.010292567,0.186687514,0.074949168,-0.008016109,0.210587606,0.057938669,-0.009010658
5000,Q684,29.87501061,-30.37493255,0.00804924,0.049434099,0.085034251,0.077567749,0.108875699,-0.054615457,0.10159687,0.109072678,-0.027037164,0.075126879,0.118380651,-0.023691984,0.111950047,0.102348551,-0.021975959
5001,Q685,30.12501061,-30.37493255,0.008246371,0.044597562,0.095052034,0.096136786,0.112961575,-0.068859302,0.11780747,0.112445734,-0.031999908,0.092124224,0.124714382,-0.028292952,0.130649671,0.106814586,-0.026009042
5002,Q686,30.37501061,-30.37493255,-0.072006039,0.038114946,0.11365106,0.060288943,0.12264324,-0.062037453,0.089356914,0.120827019,-0.031288654,0.058154363,0.131222501,-0.027386608,0.102176644,0.115159065,-0.02523111
5003,Q687,30.62501061,-30.37493255,-0.211617246,-0.277782351,0.081633516,-0.108645953,0.162298918,-0.000628677,-0.077991344,0.164388433,-0.017163068,-0.115859091,0.158430159,-0.012150931,-0.054116435,0.156791642,-0.01401088
4830,Q689,17.37501061,-30.12493255,0.053797543,0.093816787,0.099072412,0.113341533,0.070877515,0.077035464,0.146577507,0.071561493,0.027574878,0.123196937,0.083120719,0.029211771,0.162228823,0.057194784,0.023420239
4831,Q690,17.62501061,-30.12493255,-0.02894591,0.088137433,0.113698587,0.059717931,0.075225502,0.082383886,0.093457446,0.076545291,0.028259253,0.073247321,0.077896498,0.029331408,0.115525216,0.054822087,0.023438485
4832,Q691,17.87501061,-30.12493255,0.022285117,0.089462601,0.106144749,0.137461618,0.04282913,0.066046864,0.159452811,0.040986158,0.02381729,0.144396648,0.044624068,0.023802564,0.171729431,0.019675616,0.019259557
4833,Q692,18.12501061,-30.12493255,0.115391053,0.094724342,0.08951959,0.181137308,0.029794518,0.058939654,0.198288709,0.025555901,0.021995412,0.185959041,0.03364696,0.021653902,0.208107293,0.006322144,0.017576164
4834,Q693,18.37501061,-30.12493255,0.094671518,0.096308015,0.083765455,0.128361657,0.035430714,0.06152619,0.150585458,0.030039757,0.02193521,0.138347417,0.034224637,0.02148262,0.15769276,0.01331373,0.01797827
4835,Q694,18.62501061,-30.12493255,0.083162978,0.095345102,0.008950758,0.099390619,0.032927707,0.063203029,0.121660538,0.030261774,0.021889675,0.1089307,0.025612006,0.021066613,0.127577916,0.004981008,0.017364789
4836,Q695,18.87501061,-30.12493255,0.081236012,0.108965598,0.04255211,0.038125549,0.019808568,0.070139453,0.060172074,0.019908952,0.022606462,0.052393667,0.002335317,0.020686112,0.065334089,-0.012719544,0.017010821
4837,Q696,19.12501061,-30.12493255,0.076145865,0.105425119,0.051851455,-0.00438276,0.001820785,0.073075876,0.017274085,2.21E-05,0.022214908,0.007640161,-0.019622726,0.020010414,0.016298041,-0.036338773,0.015908755
4838,Q697,19.37501061,-30.12493255,0.065950461,0.108231641,0.041686874,-0.015223591,-0.02656546,0.068905301,-0.001789668,-0.02182851,0.020888915,-0.00118013,-0.049426343,0.017618915,0.000175901,-0.055613875,0.01427751
4839,Q698,19.62501061,-30.12493255,0.031164994,0.123823248,-0.007399642,-0.034015238,-0.048245791,0.0672267,-0.021229248,-0.043930423,0.019610412,-0.018080162,-0.072561137,0.015944481,-0.02363641,-0.086156838,0.01204963
4840,Q699,19.87501061,-30.12493255,0.03248762,0.119038895,0.005649505,-0.040974841,-0.091064438,0.060094941,-0.029030578,-0.084680215,0.016911238,-0.021991519,-0.115241095,0.012521261,-0.034500491,-0.126476198,0.008780287
4841,Q700,20.12501061,-30.12493255,0.003686352,0.126366794,-0.018791011,-0.051251031,-0.135825649,0.053996526,-0.045754705,-0.140142635,0.013794008,-0.029241767,-0.159897029,0.009130118,-0.055601273,-0.16976729,0.005495787
4842,Q701,20.37501061,-30.12493255,-0.016501069,0.133277625,-0.041458685,-0.070106193,-0.18783541,0.048004564,-0.069814838,-0.187965304,0.011504158,-0.046219178,-0.211187884,0.005766264,-0.077125855,-0.215083912,0.002216501
4843,Q702,20.62501061,-30.12493255,-0.020555183,0.133599222,-0.043413658,-0.111889407,-0.220172733,0.050275166,-0.113714606,-0.216931865,0.011008863,-0.082484841,-0.245691553,0.004318871,-0.121170968,-0.239934593,0.000994069
4844,Q703,20.87501061,-30.12493255,-0.049503367,0.136870146,-0.055619504,-0.125792086,-0.231600806,0.047427293,-0.13119413,-0.233468711,0.009552505,-0.096818283,-0.25674656,0.003380357,-0.135391816,-0.244431183,0.000257747
4845,Q704,21.12501061,-30.12493255,-0.059194002,0.138458088,-0.062138725,-0.151382595,-0.246221945,0.048087481,-0.157181367,-0.238647193,0.009433127,-0.123812653,-0.26360485,0.003224706,-0.159196675,-0.244850263,0.000193877
4846,Q705,21.37501061,-30.12493255,-0.071889944,0.137977451,-0.062406469,-0.187930137,-0.252255976,0.051728062,-0.19946526,-0.247129768,0.009529987,-0.160854414,-0.271378219,0.003192659,-0.198518336,-0.247873351,0.000227781
4847,Q706,21.62501061,-30.12493255,-0.067925528,0.136768803,-0.059981987,-0.211307317,-0.266014844,0.052396752,-0.218258679,-0.259864986,0.008728388,-0.1776485,-0.28655827,0.001724457,-0.22174862,-0.260135859,-0.000726355
4848,Q707,21.87501061,-30.12493255,-0.055150785,0.135842755,-0.058847595,-0.189102337,-0.257584214,0.048207477,-0.204116642,-0.264233768,0.007301278,-0.16141659,-0.276232123,0.00107649,-0.202680305,-0.252485931,-0.001294017
4849,Q708,22.12501061,-30.12493255,-0.033549916,0.140792325,-0.075457029,-0.139090836,-0.247215793,0.039569851,-0.157874644,-0.249606222,0.005765452,-0.118667893,-0.262675911,-0.000312693,-0.159646496,-0.243912786,-0.002424457
4850,Q709,22.37501061,-30.12493255,-0.016469564,0.126074821,-0.108633071,-0.112657644,-0.23748529,0.034849085,-0.127667353,-0.236507073,0.004837191,-0.09129034,-0.251927495,-0.001096723,-0.131691039,-0.236016273,-0.003059381
4851,Q710,22.62501061,-30.12493255,0.019036019,0.13561298,-0.139102712,-0.060155548,-0.221950442,0.027234124,-0.072481692,-0.222590134,0.00314004,-0.039075203,-0.234273359,-0.002315591,-0.081073567,-0.216070309,-0.003483202
4852,Q711,22.87501061,-30.12493255,0.010516425,0.130014002,-0.123869181,-0.061907373,-0.197786197,0.029012322,-0.075605668,-0.197520211,0.003447105,-0.043567259,-0.203707218,-0.001041257,-0.081922747,-0.193686053,-0.002907567
4853,Q712,23.12501061,-30.12493255,-0.001902456,0.138888836,-0.076241925,-0.082590744,-0.151275024,0.038166426,-0.097581819,-0.161086529,0.005424958,-0.069264717,-0.159648448,0.00211681,-0.100375481,-0.142393366,0.000600838
